2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前10%,南京大学,,,1104
2,2,前25%,北京大学,,,850
3,3,前25%,中国科学技术大学,,,699
4,4,前25%,上海交通大学,,,601
5,5,前50%,北京师范大学,,,311
6,6,前50%,清华大学,,,296
7,,前50%,中山大学,,,178
8,7,前50%,广州大学,,,158
9,,前50%,云南大学,,,112
