排名,百分位段,院校名称*,博士点,重点学科,总分
1,前10%,南京大学,,,1111
2,前25%,北京大学,,,1028
3,前25%,中国科学技术大学,,,646
4,前50%,上海交通大学,,,444
5,前50%,北京师范大学,,,309
6,前50%,清华大学,,,228
7,前50%,广州大学,,,140
