2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前5%,江南大学,,,914
2,2,前10%,华南理工大学,,,652
3,5,前25%,四川大学,,,453
4,3,前25%,南京林业大学,,,332
5,6,前25%,齐鲁工业大学,,,300
6,4,前25%,东北林业大学,,,257
7,7,前25%,天津科技大学,,,209
8,13,前50%,陕西科技大学,,,189
9,8,前50%,广西大学,,,124
10,8,前50%,南京工业大学,,,115
11,12,前50%,湖北工业大学,,,62
12,10,前50%,北京化工大学,,,48
13,11,前50%,武汉大学,,,41
14,,前50%,内蒙古农业大学,,,21
