排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,华中农业大学,,,1050
2,前10%,浙江大学,,,1013
3,前10%,南京农业大学,,,866
4,前25%,中国农业大学,,,729
5,前25%,山东农业大学,,,652
6,前25%,西北农林科技大学,,,568
7,前25%,华南农业大学,,,416
8,前25%,沈阳农业大学,,,299
9,前25%,西南大学,,,247
10,前50%,上海交通大学,,,236
11,前50%,湖南农业大学,,,186
12,前50%,福建农林大学,,,177
13,前50%,四川农业大学,,,144
14,前50%,扬州大学,,,124
15,前50%,河南农业大学,,,108
16,前50%,东北农业大学,,,107
17,前50%,青岛农业大学,,,94
18,前50%,河北农业大学,,,80
19,前50%,安徽农业大学,,,61
