哲学,C-
应用经济学,B
法学,C-
马克思主义理论,B-
中国语言文学,C
外国语言文学,C+
新闻传播学,C
数学,C+
物理学,C
生物学,B-
生态学,B-
统计学,C-
机械工程,C
材料科学与工程,C-
电气工程,C+
计算机科学与技术,B-
土木工程,B-
化学工程与技术,B
轻工技术与工程,C+
环境科学与工程,C
软件工程,C+
作物学,C
植物保护,C
畜牧学,C+
兽医学,C+
工商管理,C+
公共管理,B-
