理论经济学,B-
法学,C+
政治学,C-
马克思主义理论,B
中国语言文学,B-
新闻传播学,C-
数学,B
化学,B-
地理学,C+
生物学,C+
生态学,C+
机械工程,C+
电气工程,C+
计算机科学与技术,B-
化学工程与技术,B-
软件工程,C+
