哲学,C+
理论经济学,C+
应用经济学,C
法学,C+
马克思主义理论,B-
教育学,B-
中国语言文学,B
外国语言文学,C-
新闻传播学,B
中国史,B-
数学,C-
化学,B-
生物学,B-
生态学,C
统计学,C
光学工程,B-
仪器科学与技术,C-
电子科学与技术,C-
计算机科学与技术,C+
软件工程,C+
临床医学,C-
管理科学与工程,C+
工商管理,C-
公共管理,C
图书情报与档案管理,C
美术学,C-
