应用经济学,C-
法学,C+
数学,B-
物理学,C-
化学,C-
生物学,B-
生态学,C
机械工程,B-
材料科学与工程,C+
冶金工程,C-
电子科学与技术,C
计算机科学与技术,C+
土木工程,C
化学工程与技术,C
软件工程,B-
植物保护,B+
林学,C
公共管理,C
