应用经济学,C
法学,B
马克思主义理论,C+
中国语言文学,C-
材料科学与工程,C
信息与通信工程,C+
计算机科学与技术,C-
化学工程与技术,C+
食品科学与工程,C
风景园林学,C-
作物学,C-
园艺学,C
水产,C-
工商管理,B
