哲学,B
理论经济学,C
法学,C+
政治学,B-
马克思主义理论,B-
教育学,C+
体育学,B
中国语言文学,B-
外国语言文学,C+
考古学,C-
中国史,C+
数学,B-
物理学,B+
化学,B
生物学,B-
科学技术史,B-
生态学,B-
光学工程,C+
控制科学与工程,C+
计算机科学与技术,B
化学工程与技术,B-
环境科学与工程,B
软件工程,C+
管理科学与工程,C
工商管理,C
图书情报与档案管理,C-
音乐与舞蹈学,C
美术学,C
