哲学,C+
应用经济学,C+
中国语言文学,C+
外国语言文学,C-
新闻传播学,B-
中国史,C-
数学,C+
物理学,C+
化学,B-
生物学,B-
生态学,C
力学,C-
机械工程,B-
材料科学与工程,B-
信息与通信工程,C
计算机科学与技术,C+
水利工程,C-
化学工程与技术,B-
环境科学与工程,B-
食品科学与工程,A
基础医学,C+
临床医学,B-
药学,C
护理学,C-
管理科学与工程,B-
工商管理,C
公共管理,B-
设计学,C
