2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,2,前5%,哈尔滨工程大学,,,1317
2,1,前10%,上海交通大学,,,1135
3,3,前25%,武汉理工大学,,,407
4,4,前25%,大连理工大学,,,405
5,6,前25%,大连海事大学,,,247
6,7,前25%,西北工业大学,,,222
7,,前50%,中国海洋大学,,,219
8,5,前50%,天津大学,,,215
9,8,前50%,浙江大学,,,198
10,,前50%,海军工程大学,,,176
11,,前50%,江苏科技大学,,,140
12,,前50%,河海大学,,,137
