排名,百分位段,院校名称*,博士点,重点学科,总分
1,前10%,上海交通大学,,,1229
2,前25%,哈尔滨工程大学,,,997
3,前25%,武汉理工大学,,,595
4,前25%,大连理工大学,,,540
5,前50%,天津大学,,,343
6,前50%,大连海事大学,,,255
7,前50%,西北工业大学,,,246
8,前50%,浙江大学,,,209
9,前50%,宁波大学,,,151
