2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前10%,苏州大学,,,713
2,6,前25%,海军军医大学,,,652
3,2,前25%,中山大学,,,578
4,4,前50%,南方医科大学,,,353
4,3,前50%,四川大学,,,353
6,5,前50%,空军军医大学,,,226
7,,前50%,南京医科大学,,,208
