2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,,前10%,北京林业大学,,,909
2,,前25%,东北林业大学,,,647
3,,前25%,南京林业大学,,,400
4,,前50%,中南林业科技大学,,,277
5,,前50%,福建农林大学,,,242
6,,前50%,浙江农林大学,,,66
