2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前5%,中国海洋大学,,,1281
2,4,前10%,上海海洋大学,,,670
3,2,前25%,浙江海洋大学,,,507
4,5,前25%,华中农业大学,,,462
5,3,前25%,宁波大学,,,415
6,6,前25%,大连海洋大学,,,301
7,10,前25%,四川农业大学,,,231
8,8,前50%,广东海洋大学,,,191
9,7,前50%,集美大学,,,190
10,11,前50%,南京农业大学,,,171
11,9,前50%,西北农林科技大学,,,162
12,,前50%,华南农业大学,,,157
13,12,前50%,南京师范大学,,,143
13,,前50%,青岛农业大学,,,143
