排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,中国海洋大学,,,1583
2,前10%,浙江海洋大学,,,431
3,前25%,宁波大学,,,396
4,前25%,上海海洋大学,,,393
5,前25%,华中农业大学,,,314
6,前25%,大连海洋大学,,,181
7,前50%,集美大学,,,180
8,前50%,广东海洋大学,,,162
9,前50%,西北农林科技大学,,,147
10,前50%,四川农业大学,,,133
11,前50%,南京农业大学,,,122
12,前50%,南京师范大学,,,117
13,前50%,西南大学,,,97
