2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前10%,南京信息工程大学,,,1079
2,2,前25%,北京大学,,,676
3,4,前25%,南京大学,,,654
4,3,前25%,兰州大学,,,619
5,5,前50%,中山大学,,,505
6,6,前50%,中国海洋大学,,,194
7,7,前50%,陆军工程大学,,,181
8,,前50%,复旦大学,,,141
