排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,中国地质大学（武汉）,,,1353
2,前5%,中国地质大学（北京）,,,1219
3,前10%,北京大学,,,813
4,前10%,西北大学,,,719
5,前25%,南京大学,,,616
6,前25%,中国科学技术大学,,,529
7,前25%,吉林大学,,,197
8,前25%,成都理工大学,,,167
9,前25%,兰州大学,,,139
10,前25%,浙江大学,,,132
11,前50%,中山大学,,,131
12,前50%,长安大学,,,104
13,前50%,中国石油大学（北京）,,,96
14,前50%,中国海洋大学,,,89
15,前50%,天津大学,,,88
16,前50%,中国矿业大学,,,87
17,前50%,合肥工业大学,,,78
18,前50%,云南大学,,,77
19,前50%,中南大学,,,69
20,前50%,中国石油大学（华东）,,,57
