排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,中国农业大学,,,944
2,前5%,浙江大学,,,874
3,前10%,吉林大学,,,521
4,前10%,西北农林科技大学,,,471
5,前25%,华南农业大学,,,457
6,前25%,南京农业大学,,,246
7,前25%,石河子大学,,,211
8,前25%,江苏大学,,,145
9,前25%,华中农业大学,,,128
10,前25%,南京林业大学,,,87
11,前25%,东北林业大学,,,85
12,前25%,四川大学,,,69
13,前50%,广西大学,,,62
14,前50%,河南农业大学,,,48
15,前50%,安徽农业大学,,,47
16,前50%,东北农业大学,,,42
16,前50%,沈阳农业大学,,,42
18,前50%,福建农林大学,,,38
19,前50%,山东理工大学,,,35
20,前50%,青岛农业大学,,,31
21,前50%,湖南农业大学,,,29
22,前50%,黑龙江八一农垦大学,,,26
22,前50%,山东农业大学,,,26
24,前50%,河海大学,,,25
