排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,兰州大学,,,600
2,前10%,中国农业大学,,,164
3,前25%,甘肃农业大学,,,121
4,前25%,南京农业大学,,,86
5,前25%,西北农林科技大学,,,79
6,前25%,内蒙古农业大学,,,43
7,前25%,华南农业大学,,,36
8,前50%,北京林业大学,,,29
8,前50%,山西农业大学,,,29
10,前50%,东北农业大学,,,21
10,前50%,东北师范大学,,,21
10,前50%,四川农业大学,,,21
13,前50%,河南农业大学,,,14
13,前50%,云南农业大学,,,14
