排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,中国海洋大学,,,1200
2,前10%,厦门大学,,,981
3,前10%,同济大学,,,268
4,前25%,华东师范大学,,,177
5,前25%,浙江海洋大学,,,173
6,前25%,中山大学,,,163
7,前25%,浙江大学,,,129
8,前50%,上海海洋大学,,,97
9,前50%,南京大学,,,95
10,前50%,中国石油大学（华东）,,,61
11,前50%,河海大学,,,41
12,前50%,大连海洋大学,,,35
13,前50%,宁波大学,,,33
14,前50%,天津科技大学,,,32
15,前50%,广东海洋大学,,,24
