排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,清华大学,,,950
2,前10%,中国科学技术大学,,,749
3,前25%,北京大学,,,463
4,前25%,西安交通大学,,,241
5,前25%,上海交通大学,,,171
6,前50%,四川大学,,,140
7,前50%,兰州大学,,,130
8,前50%,北京师范大学,,,82
8,前50%,哈尔滨工程大学,,,82
10,前50%,华北电力大学,,,58
11,前50%,上海大学,,,46
