排名,百分位段,院校名称*,博士点,重点学科,总分
1,前5%,中国科学技术大学,,,842
2,前10%,北京大学,,,811
3,前25%,武汉大学,,,754
4,前25%,中国地质大学（武汉）,,,557
5,前25%,中国地质大学（北京）,,,391
6,前50%,中国石油大学（北京）,,,364
7,前50%,南京大学,,,314
8,前50%,吉林大学,,,305
9,前50%,同济大学,,,194
10,前50%,成都理工大学,,,164
11,前50%,北京航空航天大学,,,130
