2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前5%,北京航空航天大学,,,1167
2,2,前10%,西北工业大学,,,985
3,3,前10%,南京航空航天大学,,,707
4,5,前25%,国防科学技术大学,,,464
5,4,前25%,清华大学,,,459
6,6,前25%,哈尔滨工业大学,,,396
7,7,前25%,北京理工大学,,,163
8,8,前50%,空军工程大学,,,100
9,10,前50%,上海交通大学,,,61
10,11,前50%,西安交通大学,,,54
11,,前50%,大连理工大学,,,33
12,,前50%,南京理工大学,,,25
13,,前50%,厦门大学,,,23
13,,前50%,浙江大学,,,23
15,,前50%,复旦大学,,,16
