2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,1,前5%,北京大学,,,1198
2,4,前5%,山东大学,,,753
3,2,前10%,吉林大学,,,736
4,3,前10%,四川大学,,,656
5,5,前25%,西北大学,,,441
6,6,前25%,郑州大学,,,320
7,7,前25%,河南大学,,,269
8,10,前25%,武汉大学,,,263
9,11,前25%,浙江大学,,,220
10,9,前25%,中国人民大学,,,189
11,8,前50%,南开大学,,,175
12,15,前50%,兰州大学,,,169
13,,前50%,山西大学,,,150
14,13,前50%,北京师范大学,,,146
15,14,前50%,首都师范大学,,,142
16,16,前50%,南京大学,,,127
17,12,前50%,陕西师范大学,,,125
18,19,前50%,安徽大学,,,111
18,,前50%,中国科学技术大学,,,111
20,18,前50%,复旦大学,,,102
21,,前50%,厦门大学,,,101
