2018排名,2017排名,百分位段,院校名称*,博士点,重点学科,总分
1,2,前5%,中国矿业大学,,,1100
2,1,前10%,中南大学,,,1049
3,3,前10%,北京科技大学,,,688
4,5,前25%,东北大学,,,504
5,4,前25%,太原理工大学,,,480
6,6,前25%,中国矿业大学（北京）,,,379
7,,前25%,武汉科技大学,,,359
8,7,前50%,昆明理工大学,,,268
9,8,前50%,辽宁工程技术大学,,,233
10,9,前50%,重庆大学,,,159
11,12,前50%,山东科技大学,,,138
12,10,前50%,西安科技大学,,,76
13,14,前50%,武汉理工大学,,,73
14,11,前50%,河南理工大学,,,62
15,13,前50%,安徽理工大学,,,61
